Date,ATM_ID,ATM_Name,Location_Type,Capacity,Cash_Withdrawn,Transaction_Count,Avg_Ticket_Size,Day_Of_Week,Is_Weekend,Is_Salary_Day,Holiday_Flag,Holiday_Name
2020-07-02,ATM_05,ATM_05_University,University Campus,1500000,229800.0,66,3481.82,Thu,0,1,0,None
2020-07-03,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,730300.0,251,2909.56,Fri,0,1,0,None
2020-07-03,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,785300.0,276,2845.29,Fri,0,1,0,None
2020-07-03,ATM_03,ATM_03_Residential,Residential Suburb,2000000,349400.0,124,2817.74,Fri,0,1,0,None
2020-07-03,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,676200.0,275,2458.91,Fri,0,1,0,None
2020-07-03,ATM_05,ATM_05_University,University Campus,1500000,259200.0,92,2817.39,Fri,0,1,0,None
2020-07-04,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,285900.0,112,2552.68,Sat,1,1,0,None
2020-07-04,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,819800.0,253,3240.32,Sat,1,1,0,None
2020-07-04,ATM_03,ATM_03_Residential,Residential Suburb,2000000,366700.0,124,2957.26,Sat,1,1,0,None
2020-07-04,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,713300.0,215,3317.67,Sat,1,1,0,None
2020-07-04,ATM_05,ATM_05_University,University Campus,1500000,137200.0,40,3430.0,Sat,1,1,0,None
2020-07-05,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,225400.0,97,2323.71,Sun,1,1,0,None
2020-07-05,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,647100.0,210,3081.43,Sun,1,1,0,None
2020-07-05,ATM_03,ATM_03_Residential,Residential Suburb,2000000,334700.0,127,2635.43,Sun,1,1,0,None
2020-07-05,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,773900.0,306,2529.08,Sun,1,1,0,None
2020-07-05,ATM_05,ATM_05_University,University Campus,1500000,103400.0,32,3231.25,Sun,1,1,0,None
2020-07-06,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,428900.0,124,3458.87,Mon,0,0,0,None
2020-07-06,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,277100.0,125,2216.8,Mon,0,0,0,None
2020-07-06,ATM_03,ATM_03_Residential,Residential Suburb,2000000,255000.0,83,3072.29,Mon,0,0,0,None
2020-07-06,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,582700.0,247,2359.11,Mon,0,0,0,None
2020-07-06,ATM_05,ATM_05_University,University Campus,1500000,165500.0,63,2626.98,Mon,0,0,0,None
2020-07-07,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,357400.0,106,3371.7,Tue,0,0,0,None
2020-07-07,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,332300.0,106,3134.91,Tue,0,0,0,None
2020-07-07,ATM_03,ATM_03_Residential,Residential Suburb,2000000,209100.0,61,3427.87,Tue,0,0,0,None
2020-07-07,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,567900.0,219,2593.15,Tue,0,0,0,None
2020-07-07,ATM_05,ATM_05_University,University Campus,1500000,155500.0,65,2392.31,Tue,0,0,0,None
2020-07-08,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,356500.0,148,2408.78,Wed,0,0,0,None
2020-07-08,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,330600.0,120,2755.0,Wed,0,0,0,None
2020-07-08,ATM_03,ATM_03_Residential,Residential Suburb,2000000,194200.0,66,2942.42,Wed,0,0,0,None
2020-07-08,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,450100.0,146,3082.88,Wed,0,0,0,None
2020-07-08,ATM_05,ATM_05_University,University Campus,1500000,159100.0,64,2485.94,Wed,0,0,0,None
2020-07-09,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,388800.0,116,3351.72,Thu,0,0,0,None
2020-07-09,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,432400.0,187,2312.3,Thu,0,0,0,None
2020-07-09,ATM_03,ATM_03_Residential,Residential Suburb,2000000,199000.0,86,2313.95,Thu,0,0,0,None
2020-07-09,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,600000.0,204,2941.18,Thu,0,0,0,None
2020-07-09,ATM_05,ATM_05_University,University Campus,1500000,180500.0,63,2865.08,Thu,0,0,0,None
2020-07-10,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,457800.0,155,2953.55,Fri,0,0,0,None
2020-07-10,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,533500.0,185,2883.78,Fri,0,0,0,None
2020-07-10,ATM_03,ATM_03_Residential,Residential Suburb,2000000,244100.0,103,2369.9,Fri,0,0,0,None
2020-07-10,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,674500.0,290,2325.86,Fri,0,0,0,None
2020-07-10,ATM_05,ATM_05_University,University Campus,1500000,198600.0,69,2878.26,Fri,0,0,0,None
2020-07-11,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,163800.0,57,2873.68,Sat,1,0,0,None
2020-07-11,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,577600.0,206,2803.88,Sat,1,0,0,None
2020-07-11,ATM_03,ATM_03_Residential,Residential Suburb,2000000,265200.0,81,3274.07,Sat,1,0,0,None
2020-07-11,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,648800.0,206,3149.51,Sat,1,0,0,None
2020-07-11,ATM_05,ATM_05_University,University Campus,1500000,90300.0,28,3225.0,Sat,1,0,0,None
2020-07-12,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,134600.0,45,2991.11,Sun,1,0,0,None
2020-07-12,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,658100.0,288,2285.07,Sun,1,0,0,None
2020-07-12,ATM_03,ATM_03_Residential,Residential Suburb,2000000,249000.0,71,3507.04,Sun,1,0,0,None
2020-07-12,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,662200.0,193,3431.09,Sun,1,0,0,None
2020-07-12,ATM_05,ATM_05_University,University Campus,1500000,73300.0,32,2290.62,Sun,1,0,0,None
2020-07-13,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,359300.0,112,3208.04,Mon,0,0,0,None
2020-07-13,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,319800.0,92,3476.09,Mon,0,0,0,None
2020-07-13,ATM_03,ATM_03_Residential,Residential Suburb,2000000,225200.0,64,3518.75,Mon,0,0,0,None
2020-07-13,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,533900.0,197,2710.15,Mon,0,0,0,None
2020-07-13,ATM_05,ATM_05_University,University Campus,1500000,193900.0,72,2693.06,Mon,0,0,0,None
2020-07-14,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,339000.0,109,3110.09,Tue,0,0,0,None
2020-07-14,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,291800.0,95,3071.58,Tue,0,0,0,None
2020-07-14,ATM_03,ATM_03_Residential,Residential Suburb,2000000,198500.0,74,2682.43,Tue,0,0,0,None
2020-07-14,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,574000.0,198,2898.99,Tue,0,0,0,None
2020-07-14,ATM_05,ATM_05_University,University Campus,1500000,180000.0,57,3157.89,Tue,0,0,0,None
2020-07-15,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,371400.0,166,2237.35,Wed,0,0,0,None
2020-07-15,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,334600.0,129,2593.8,Wed,0,0,0,None
2020-07-15,ATM_03,ATM_03_Residential,Residential Suburb,2000000,204600.0,70,2922.86,Wed,0,0,0,None
2020-07-15,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,457900.0,140,3270.71,Wed,0,0,0,None
2020-07-15,ATM_05,ATM_05_University,University Campus,1500000,156400.0,61,2563.93,Wed,0,0,0,None
2020-07-16,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,417400.0,122,3421.31,Thu,0,0,0,None
2020-07-16,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,368200.0,113,3258.41,Thu,0,0,0,None
2020-07-16,ATM_03,ATM_03_Residential,Residential Suburb,2000000,212400.0,77,2758.44,Thu,0,0,0,None
2020-07-16,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,580600.0,261,2224.52,Thu,0,0,0,None
2020-07-16,ATM_05,ATM_05_University,University Campus,1500000,133300.0,54,2468.52,Thu,0,0,0,None
2020-07-17,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,449300.0,150,2995.33,Fri,0,0,0,None
2020-07-17,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,515800.0,165,3126.06,Fri,0,0,0,None
2020-07-17,ATM_03,ATM_03_Residential,Residential Suburb,2000000,256500.0,94,2728.72,Fri,0,0,0,None
2020-07-17,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,685900.0,273,2512.45,Fri,0,0,0,None
2020-07-17,ATM_05,ATM_05_University,University Campus,1500000,185200.0,81,2286.42,Fri,0,0,0,None
2020-07-18,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,184000.0,64,2875.0,Sat,1,0,0,None
2020-07-18,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,615900.0,195,3158.46,Sat,1,0,0,None
2020-07-18,ATM_03,ATM_03_Residential,Residential Suburb,2000000,276900.0,105,2637.14,Sat,1,0,0,None
2020-07-18,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,529800.0,202,2622.77,Sat,1,0,0,None
2020-07-18,ATM_05,ATM_05_University,University Campus,1500000,96100.0,37,2597.3,Sat,1,0,0,None
2020-07-19,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,132800.0,53,2505.66,Sun,1,0,0,None
2020-07-19,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,675700.0,260,2598.85,Sun,1,0,0,None
2020-07-19,ATM_03,ATM_03_Residential,Residential Suburb,2000000,279000.0,83,3361.45,Sun,1,0,0,None
2020-07-19,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,706600.0,208,3397.12,Sun,1,0,0,None
2020-07-19,ATM_05,ATM_05_University,University Campus,1500000,69500.0,24,2895.83,Sun,1,0,0,None
2020-07-20,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,382400.0,110,3476.36,Mon,0,0,0,None
2020-07-20,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,334100.0,103,3243.69,Mon,0,0,0,None
2020-07-20,ATM_03,ATM_03_Residential,Residential Suburb,2000000,227100.0,86,2640.7,Mon,0,0,0,None
2020-07-20,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,559000.0,207,2700.48,Mon,0,0,0,None
2020-07-20,ATM_05,ATM_05_University,University Campus,1500000,175700.0,55,3194.55,Mon,0,0,0,None
2020-07-21,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,329500.0,127,2594.49,Tue,0,0,0,None
2020-07-21,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,323000.0,103,3135.92,Tue,0,0,0,None
2020-07-21,ATM_03,ATM_03_Residential,Residential Suburb,2000000,222000.0,75,2960.0,Tue,0,0,0,None
2020-07-21,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,405100.0,117,3462.39,Tue,0,0,0,None
2020-07-21,ATM_05,ATM_05_University,University Campus,1500000,156500.0,62,2524.19,Tue,0,0,0,None
2020-07-22,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,366100.0,148,2473.65,Wed,0,0,0,None
2020-07-22,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,287100.0,86,3338.37,Wed,0,0,0,None
2020-07-22,ATM_03,ATM_03_Residential,Residential Suburb,2000000,189500.0,81,2339.51,Wed,0,0,0,None
2020-07-22,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,522900.0,205,2550.73,Wed,0,0,0,None
2020-07-22,ATM_05,ATM_05_University,University Campus,1500000,147500.0,47,3138.3,Wed,0,0,0,None
2020-07-23,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,338900.0,138,2455.8,Thu,0,0,0,None
2020-07-23,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,326200.0,102,3198.04,Thu,0,0,0,None
2020-07-23,ATM_03,ATM_03_Residential,Residential Suburb,2000000,216500.0,76,2848.68,Thu,0,0,0,None
2020-07-23,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,481500.0,144,3343.75,Thu,0,0,0,None
2020-07-23,ATM_05,ATM_05_University,University Campus,1500000,145600.0,65,2240.0,Thu,0,0,0,None
2020-07-24,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,519800.0,152,3419.74,Fri,0,0,0,None
2020-07-24,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,533600.0,152,3510.53,Fri,0,0,0,None
2020-07-24,ATM_03,ATM_03_Residential,Residential Suburb,2000000,233200.0,82,2843.9,Fri,0,0,0,None
2020-07-24,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,653700.0,265,2466.79,Fri,0,0,0,None
2020-07-24,ATM_05,ATM_05_University,University Campus,1500000,200900.0,59,3405.08,Fri,0,0,0,None
2020-07-25,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,138600.0,51,2717.65,Sat,1,0,0,None
2020-07-25,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,610200.0,210,2905.71,Sat,1,0,0,None
2020-07-25,ATM_03,ATM_03_Residential,Residential Suburb,2000000,243200.0,84,2895.24,Sat,1,0,0,None
2020-07-25,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,666800.0,234,2849.57,Sat,1,0,0,None
2020-07-25,ATM_05,ATM_05_University,University Campus,1500000,126000.0,44,2863.64,Sat,1,0,0,None
2020-07-26,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,140300.0,42,3340.48,Sun,1,0,0,None
2020-07-26,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,657300.0,240,2738.75,Sun,1,0,0,None
2020-07-26,ATM_03,ATM_03_Residential,Residential Suburb,2000000,238900.0,81,2949.38,Sun,1,0,0,None
2020-07-26,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,646000.0,254,2543.31,Sun,1,0,0,None
2020-07-26,ATM_05,ATM_05_University,University Campus,1500000,78300.0,22,3559.09,Sun,1,0,0,None
2020-07-27,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,377900.0,157,2407.01,Mon,0,0,0,None
2020-07-27,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,279300.0,106,2634.91,Mon,0,0,0,None
2020-07-27,ATM_03,ATM_03_Residential,Residential Suburb,2000000,215600.0,75,2874.67,Mon,0,0,0,None
2020-07-27,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,687900.0,225,3057.33,Mon,0,0,0,None
2020-07-27,ATM_05,ATM_05_University,University Campus,1500000,166900.0,51,3272.55,Mon,0,0,0,None
2020-07-28,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,368000.0,106,3471.7,Tue,0,0,0,None
2020-07-28,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,290600.0,120,2421.67,Tue,0,0,0,None
2020-07-28,ATM_03,ATM_03_Residential,Residential Suburb,2000000,201200.0,62,3245.16,Tue,0,0,0,None
2020-07-28,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,591600.0,208,2844.23,Tue,0,0,0,None
2020-07-28,ATM_05,ATM_05_University,University Campus,1500000,184900.0,54,3424.07,Tue,0,0,0,None
2020-07-29,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,331200.0,145,2284.14,Wed,0,0,0,None
2020-07-29,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,320700.0,142,2258.45,Wed,0,0,0,None
2020-07-29,ATM_03,ATM_03_Residential,Residential Suburb,2000000,230400.0,75,3072.0,Wed,0,0,0,None
2020-07-29,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,404600.0,126,3211.11,Wed,0,0,0,None
2020-07-29,ATM_05,ATM_05_University,University Campus,1500000,133700.0,53,2522.64,Wed,0,0,0,None
2020-07-30,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,421700.0,135,3123.7,Thu,0,0,0,None
2020-07-30,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,416700.0,155,2688.39,Thu,0,0,0,None
2020-07-30,ATM_03,ATM_03_Residential,Residential Suburb,2000000,220500.0,73,3020.55,Thu,0,0,0,None
2020-07-30,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,521400.0,184,2833.7,Thu,0,0,0,None
2020-07-30,ATM_05,ATM_05_University,University Campus,1500000,146600.0,51,2874.51,Thu,0,0,0,None
2020-07-31,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,488600.0,220,2220.91,Fri,0,0,0,None
2020-07-31,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,512600.0,177,2896.05,Fri,0,0,0,None
2020-07-31,ATM_03,ATM_03_Residential,Residential Suburb,2000000,229300.0,103,2226.21,Fri,0,0,0,None
2020-07-31,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,862300.0,264,3266.29,Fri,0,0,0,None
2020-07-31,ATM_05,ATM_05_University,University Campus,1500000,165900.0,49,3385.71,Fri,0,0,0,None
2020-08-01,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,95600.0,40,2390.0,Sat,1,1,1,Bakrid / Eid al-Adha
2020-08-01,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,1436300.0,586,2451.02,Sat,1,1,1,Bakrid / Eid al-Adha
2020-08-01,ATM_03,ATM_03_Residential,Residential Suburb,2000000,373000.0,129,2891.47,Sat,1,1,1,Bakrid / Eid al-Adha
2020-08-01,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,1058000.0,389,2719.79,Sat,1,1,1,Bakrid / Eid al-Adha
2020-08-01,ATM_05,ATM_05_University,University Campus,1500000,40300.0,15,2686.67,Sat,1,1,1,Bakrid / Eid al-Adha
2020-08-02,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,195100.0,55,3547.27,Sun,1,1,0,None
2020-08-02,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,767800.0,307,2500.98,Sun,1,1,0,None
2020-08-02,ATM_03,ATM_03_Residential,Residential Suburb,2000000,311500.0,102,3053.92,Sun,1,1,0,None
2020-08-02,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,567900.0,171,3321.05,Sun,1,1,0,None
2020-08-02,ATM_05,ATM_05_University,University Campus,1500000,102900.0,38,2707.89,Sun,1,1,0,None
2020-08-03,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,676600.0,231,2929.0,Mon,0,1,0,None
2020-08-03,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,351200.0,144,2438.89,Mon,0,1,0,None
2020-08-03,ATM_03,ATM_03_Residential,Residential Suburb,2000000,312900.0,109,2870.64,Mon,0,1,0,None
2020-08-03,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,543500.0,185,2937.84,Mon,0,1,0,None
2020-08-03,ATM_05,ATM_05_University,University Campus,1500000,251300.0,75,3350.67,Mon,0,1,0,None
2020-08-04,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,725500.0,321,2260.12,Tue,0,1,0,None
2020-08-04,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,395500.0,159,2487.42,Tue,0,1,0,None
2020-08-04,ATM_03,ATM_03_Residential,Residential Suburb,2000000,306300.0,108,2836.11,Tue,0,1,0,None
2020-08-04,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,498800.0,220,2267.27,Tue,0,1,0,None
2020-08-04,ATM_05,ATM_05_University,University Campus,1500000,267500.0,79,3386.08,Tue,0,1,0,None
2020-08-05,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,693400.0,236,2938.14,Wed,0,1,0,None
2020-08-05,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,481600.0,184,2617.39,Wed,0,1,0,None
2020-08-05,ATM_03,ATM_03_Residential,Residential Suburb,2000000,290500.0,84,3458.33,Wed,0,1,0,None
2020-08-05,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,497200.0,159,3127.04,Wed,0,1,0,None
2020-08-05,ATM_05,ATM_05_University,University Campus,1500000,199000.0,73,2726.03,Wed,0,1,0,None
2020-08-06,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,399900.0,159,2515.09,Thu,0,0,0,None
2020-08-06,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,376400.0,114,3301.75,Thu,0,0,0,None
2020-08-06,ATM_03,ATM_03_Residential,Residential Suburb,2000000,194700.0,73,2667.12,Thu,0,0,0,None
2020-08-06,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,650700.0,204,3189.71,Thu,0,0,0,None
2020-08-06,ATM_05,ATM_05_University,University Campus,1500000,189300.0,60,3155.0,Thu,0,0,0,None
2020-08-07,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,516500.0,181,2853.59,Fri,0,0,0,None
2020-08-07,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,517800.0,187,2768.98,Fri,0,0,0,None
2020-08-07,ATM_03,ATM_03_Residential,Residential Suburb,2000000,230700.0,70,3295.71,Fri,0,0,0,None
2020-08-07,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,568400.0,165,3444.85,Fri,0,0,0,None
2020-08-07,ATM_05,ATM_05_University,University Campus,1500000,199200.0,73,2728.77,Fri,0,0,0,None
2020-08-08,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,157500.0,61,2581.97,Sat,1,0,0,None
2020-08-08,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,621100.0,177,3509.04,Sat,1,0,0,None
2020-08-08,ATM_03,ATM_03_Residential,Residential Suburb,2000000,233000.0,68,3426.47,Sat,1,0,0,None
2020-08-08,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,616700.0,223,2765.47,Sat,1,0,0,None
2020-08-08,ATM_05,ATM_05_University,University Campus,1500000,97100.0,42,2311.9,Sat,1,0,0,None
2020-08-09,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,109200.0,36,3033.33,Sun,1,0,0,None
2020-08-09,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,626200.0,271,2310.7,Sun,1,0,0,None
2020-08-09,ATM_03,ATM_03_Residential,Residential Suburb,2000000,220600.0,91,2424.18,Sun,1,0,0,None
2020-08-09,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,603300.0,190,3175.26,Sun,1,0,0,None
2020-08-09,ATM_05,ATM_05_University,University Campus,1500000,64400.0,24,2683.33,Sun,1,0,0,None
2020-08-10,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,404200.0,155,2607.74,Mon,0,0,0,None
2020-08-10,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,291300.0,109,2672.48,Mon,0,0,0,None
2020-08-10,ATM_03,ATM_03_Residential,Residential Suburb,2000000,230700.0,94,2454.26,Mon,0,0,0,None
2020-08-10,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,623600.0,224,2783.93,Mon,0,0,0,None
2020-08-10,ATM_05,ATM_05_University,University Campus,1500000,154400.0,69,2237.68,Mon,0,0,0,None
2020-08-11,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,149500.0,56,2669.64,Tue,0,0,1,Janmashtami
2020-08-11,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,618600.0,235,2632.34,Tue,0,0,1,Janmashtami
2020-08-11,ATM_03,ATM_03_Residential,Residential Suburb,2000000,240900.0,89,2706.74,Tue,0,0,1,Janmashtami
2020-08-11,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,749300.0,324,2312.65,Tue,0,0,1,Janmashtami
2020-08-11,ATM_05,ATM_05_University,University Campus,1500000,52700.0,15,3513.33,Tue,0,0,1,Janmashtami
2020-08-12,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,434100.0,147,2953.06,Wed,0,0,0,None
2020-08-12,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,277400.0,114,2433.33,Wed,0,0,0,None
2020-08-12,ATM_03,ATM_03_Residential,Residential Suburb,2000000,204600.0,78,2623.08,Wed,0,0,0,None
2020-08-12,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,546100.0,192,2844.27,Wed,0,0,0,None
2020-08-12,ATM_05,ATM_05_University,University Campus,1500000,168200.0,61,2757.38,Wed,0,0,0,None
2020-08-13,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,397200.0,140,2837.14,Thu,0,0,0,None
2020-08-13,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,391800.0,155,2527.74,Thu,0,0,0,None
2020-08-13,ATM_03,ATM_03_Residential,Residential Suburb,2000000,220900.0,73,3026.03,Thu,0,0,0,None
2020-08-13,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,523300.0,223,2346.64,Thu,0,0,0,None
2020-08-13,ATM_05,ATM_05_University,University Campus,1500000,156500.0,60,2608.33,Thu,0,0,0,None
2020-08-14,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,466900.0,155,3012.26,Fri,0,0,0,None
2020-08-14,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,488100.0,150,3254.0,Fri,0,0,0,None
2020-08-14,ATM_03,ATM_03_Residential,Residential Suburb,2000000,225800.0,69,3272.46,Fri,0,0,0,None
2020-08-14,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,701300.0,211,3323.7,Fri,0,0,0,None
2020-08-14,ATM_05,ATM_05_University,University Campus,1500000,185100.0,70,2644.29,Fri,0,0,0,None
2020-08-15,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,62500.0,18,3472.22,Sat,1,0,1,Independence Day
2020-08-15,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,1178400.0,341,3455.72,Sat,1,0,1,Independence Day
2020-08-15,ATM_03,ATM_03_Residential,Residential Suburb,2000000,285600.0,82,3482.93,Sat,1,0,1,Independence Day
2020-08-15,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,847700.0,298,2844.63,Sat,1,0,1,Independence Day
2020-08-15,ATM_05,ATM_05_University,University Campus,1500000,35100.0,11,3190.91,Sat,1,0,1,Independence Day
2020-08-16,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,122900.0,37,3321.62,Sun,1,0,0,None
